customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,total_charges_outlier_flag,tenure_group,total_addon_services,average_charge_per_month,is_new_customer,has_any_streaming,is_fully_automated_payer,avg_charge_per_month
CUST-04266,Male,Yes,No,No,45,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,Yes,Electronic check,57.71,2603.29,Yes,0,Established (25-48m),0,57.85088888888889,0,0,0,57.85
CUST-04267,Male,Yes,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One Year,No,Bank transfer,71.92,4169.16,No,0,Loyal (49m+),2,71.88206896551723,0,0,0,71.88
CUST-04268,Female,No,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One Year,No,Bank transfer,68.98,421.39,No,0,New (0-12m),2,70.23166666666667,0,1,0,70.23
CUST-04269,Male,Yes,Yes,Yes,65,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-To-Month,Yes,Bank transfer,62.16,4046.88,No,0,Loyal (49m+),3,62.25969230769231,0,1,0,62.26
CUST-04270,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-To-Month,No,Mailed check,90.68,1277.76,Yes,0,Mid-term (13-24m),2,91.26857142857143,0,0,0,91.27
CUST-04271,Female,No,Yes,Yes,71,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit card,71.57,5072.78,No,0,Loyal (49m+),3,71.44760563380281,0,1,0,71.45
CUST-04272,Female,Yes,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One Year,Yes,Mailed check,74.79,3437.41,No,0,Established (25-48m),3,74.72630434782609,0,1,0,74.73
CUST-04273,Female,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-To-Month,No,Electronic check,98.44,3830.09,No,0,Established (25-48m),4,98.2074358974359,0,1,0,98.21
CUST-04274,Female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,36.87,1508.1,No,0,Established (25-48m),0,36.78292682926829,0,0,0,36.78
CUST-04275,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One Year,Yes,Bank transfer,96.41,4816.11,No,0,Loyal (49m+),2,96.3222,0,1,0,96.32
CUST-04276,Male,No,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Credit card,96.27,3281.39,No,0,Established (25-48m),2,96.51147058823528,0,0,0,96.51
CUST-04277,Male,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,28.56,1151.3,No,0,Established (25-48m),0,28.7825,0,0,0,28.78
CUST-04278,Female,No,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit card,75.11,4210.06,No,0,Loyal (49m+),4,75.17964285714287,0,1,0,75.18
CUST-04279,Male,Yes,No,Yes,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One Year,Yes,Bank transfer,89.11,3292.73,Yes,0,Established (25-48m),2,88.9927027027027,0,0,0,88.99
CUST-04280,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed check,85.56,6064.9,No,0,Loyal (49m+),1,85.42112676056338,0,0,0,85.42
CUST-04281,Female,No,No,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,Yes,Bank transfer,60.16,424.53,No,0,New (0-12m),0,60.64714285714285,0,0,0,60.65
CUST-04282,Female,No,No,No,62,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic check,78.39,4860.17,No,0,Loyal (49m+),2,78.38983870967742,0,1,0,78.39
CUST-04283,Female,No,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,No,Credit card,75.62,221.01,No,0,New (0-12m),1,73.67,1,0,0,73.67
CUST-04284,Female,No,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,19.8858,824.95,No,0,Established (25-48m),0,17.55212765957447,0,0,0,17.55
CUST-04285,Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,32.85,1676.55,Yes,0,Loyal (49m+),0,32.87352941176471,0,0,0,32.87
CUST-04286,Female,Yes,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-To-Month,No,Credit card,68.41,2523.78,No,0,Established (25-48m),2,68.21027027027027,0,1,0,68.21
CUST-04287,Female,Yes,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic check,75.39,302.54,No,0,New (0-12m),6,75.635,0,1,0,75.64
CUST-04288,Male,No,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit card,61.3,4238.02,No,0,Loyal (49m+),3,61.420579710144935,0,1,0,61.42
CUST-04289,Male,Yes,No,Yes,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic check,76.41,1763.26,Yes,0,Mid-term (13-24m),3,76.66347826086957,0,1,0,76.66
CUST-04290,Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank transfer,98.88,1590.91,No,0,Mid-term (13-24m),3,99.431875,0,1,0,99.43
CUST-04291,F,No,Yes,Yes,25,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Mailed check,69.42,1730.47,No,0,Established (25-48m),3,69.2188,0,1,0,69.22
CUST-04292,Female,No,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,19.8858,46.38,No,0,New (0-12m),0,23.19,1,0,0,23.19
CUST-04293,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Two Year,Yes,Mailed check,62.68,62.18,No,0,New (0-12m),1,62.18,1,1,0,62.18
CUST-04294,Male,No,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-To-Month,Yes,Credit card,64.98,67.59,Yes,0,New (0-12m),1,67.59,1,1,0,67.59
CUST-04295,Male,No,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,35.23,735.71,No,0,Mid-term (13-24m),0,35.03380952380952,0,0,0,35.03
CUST-04296,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Electronic check,102.18,7162.48,Yes,0,Loyal (49m+),3,102.32114285714285,0,1,0,102.32
CUST-04297,Female,Yes,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two Year,No,Electronic check,96.06,286.94,No,0,New (0-12m),2,95.64666666666666,1,1,0,95.65
CUST-04298,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Bank transfer,97.17,3589.04,No,0,Established (25-48m),2,97.00108108108108,0,0,0,97.0
CUST-04299,Male,No,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-To-Month,No,Mailed check,63.9,4410.58,No,0,Loyal (49m+),2,63.92144927536232,0,0,0,63.92
CUST-04300,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-To-Month,No,Mailed check,96.12,6915.75,No,0,Loyal (49m+),2,96.05208333333333,0,0,0,96.05
CUST-04301,F,No,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-To-Month,No,Credit card,90.49,4613.71,No,0,Loyal (49m+),2,90.46490196078432,0,1,0,90.46
CUST-04302,Female,No,Yes,No,30,Yes,No,DSL,No,No,No,No,Yes,No,Month-To-Month,No,Credit card,58.98,1763.56,No,0,Established (25-48m),1,58.785333333333334,0,1,0,58.79
CUST-04303,Female,No,No,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-To-Month,Yes,Electronic check,53.56,1336.74,Yes,0,Established (25-48m),0,53.4696,0,0,0,53.47
CUST-04304,male,No,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,28.96,1005.45,No,0,Established (25-48m),0,28.72714285714286,0,0,0,28.73
CUST-04305,Male,No,No,Yes,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic check,62.4,1555.7,No,0,Established (25-48m),1,62.228,0,1,0,62.23
CUST-04306,Female,No,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Credit card,87.62,2360.72,No,0,Established (25-48m),2,87.43407407407406,0,0,0,87.43
CUST-04307,Female,No,No,Yes,4,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Credit card,82.02,337.03,Yes,0,New (0-12m),2,84.2575,0,0,0,84.26
CUST-04308,Female,No,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One Year,Yes,Credit card,76.36,1299.97,No,0,Mid-term (13-24m),3,76.46882352941176,0,1,0,76.47
CUST-04309,Female,No,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank transfer,65.22,903.61,No,0,Mid-term (13-24m),2,64.54357142857143,0,1,0,64.54
CUST-04310,Male,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,31.79,1788.51,No,0,Loyal (49m+),0,31.93767857142857,0,0,0,31.94
CUST-04311,Male,No,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,No,Mailed check,87.76,353.93,No,0,New (0-12m),1,88.4825,0,0,0,88.48
CUST-04312,Male,No,Yes,No,36,No,No phone service,DSL,No,No,No,No,No,Yes,Two Year,Yes,Mailed check,50.22,1804.66,No,0,Established (25-48m),1,50.129444444444445,0,1,0,50.13
CUST-04313,Female,No,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,One Year,Yes,Electronic check,83.93,1759.86,Yes,0,Mid-term (13-24m),1,83.80285714285714,0,0,0,83.8
CUST-04314,Female,No,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,No,Credit card,77.55,3945.68,No,0,Loyal (49m+),0,77.36627450980392,0,0,0,77.37
CUST-04315,Male,No,No,Yes,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-To-Month,No,Mailed check,60.6,857.89,No,0,Mid-term (13-24m),1,61.277857142857144,0,1,0,61.28
CUST-04316,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit card,90.79,1459.85,No,0,Mid-term (13-24m),1,91.240625,0,0,0,91.24
CUST-04317,Male,No,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,No,Credit card,90.45,4513.81,No,0,Loyal (49m+),1,90.2762,0,0,0,90.28
CUST-04318,Female,Yes,Yes,No,44,No,No phone service,DSL,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit card,49.45,2179.43,No,0,Established (25-48m),1,49.5325,0,0,0,49.53
CUST-04319,Female,Yes,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed check,86.52,5363.22,Yes,0,Loyal (49m+),1,86.50354838709679,0,0,0,86.5
CUST-04320,Male,No,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,34.22,930.11,No,0,Established (25-48m),0,34.44851851851852,0,0,0,34.45
CUST-04321,Male,No,Yes,No,58,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-To-Month,No,Electronic check,75.52,4382.63,No,0,Loyal (49m+),4,75.56258620689655,0,1,0,75.56
CUST-04322,Male,No,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Bank transfer,67.48,1347.86,No,0,Mid-term (13-24m),2,67.393,0,1,0,67.39
CUST-04323,Female,Yes,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic check,91.73,3759.66,No,0,Established (25-48m),1,91.69902439024389,0,0,0,91.7
CUST-04324,Female,Yes,No,Yes,68,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic check,80.72,5491.99,No,0,Loyal (49m+),4,80.76455882352941,0,1,0,80.76
CUST-04325,Female,No,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,35.87,577.01,No,0,Mid-term (13-24m),0,36.063125,0,0,0,36.06
CUST-04326,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two Year,No,Credit card,96.71,6480.72,No,0,Loyal (49m+),3,96.72716417910448,0,1,0,96.73
CUST-04327,Male,No,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Credit card,19.8858,117.96,Yes,0,New (0-12m),0,19.66,0,0,0,19.66
CUST-04328,Female,No,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Electronic check,88.05,3439.54,No,0,Established (25-48m),2,88.19333333333333,0,1,0,88.19
CUST-04329,Male,No,No,Yes,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-To-Month,No,Credit card,63.6,2472.77,No,0,Established (25-48m),1,63.40435897435897,0,0,0,63.4
CUST-04330,Female,No,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic check,96.22,4048.68,No,0,Established (25-48m),3,96.39714285714285,0,1,0,96.4
CUST-04331,Male,Yes,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Bank transfer,101.35,7291.24,No,0,Loyal (49m+),3,101.26722222222222,0,1,0,101.27
CUST-04332,Male,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,27.64,1391.01,No,0,Loyal (49m+),0,27.8202,0,0,0,27.82
CUST-04333,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Bank transfer,32.8,2367.75,Yes,0,Loyal (49m+),0,32.885416666666664,0,0,0,32.89
CUST-04334,Male,Yes,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank transfer,102.41,2261.2,No,0,Mid-term (13-24m),4,102.78181818181817,0,1,0,102.78
CUST-04335,Female,Yes,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Mailed check,69.96,2172.29,No,0,Established (25-48m),2,70.07387096774194,0,1,0,70.07
CUST-04336,Male,No,Yes,No,30,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two Year,Yes,Mailed check,85.18,2558.43,No,0,Established (25-48m),3,85.28099999999999,0,0,0,85.28
CUST-04337,Female,No,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One Year,Yes,Credit card,75.56,1203.94,No,0,Mid-term (13-24m),3,75.24625,0,1,0,75.25
CUST-04338,Female,No,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,One Year,No,Credit card,67.32,3839.76,No,0,Loyal (49m+),1,67.36421052631579,0,1,0,67.36
CUST-04339,male,No,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Credit card,68.3,2320.6,No,0,Established (25-48m),3,68.25294117647059,0,1,0,68.25
CUST-04340,Male,Yes,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Two Year,No,Electronic check,65.67,1897.5,No,0,Established (25-48m),1,65.43103448275862,0,0,0,65.43
CUST-04341,Female,Yes,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,27.88,1753.64,Yes,0,Loyal (49m+),0,27.83555555555556,0,0,0,27.84
CUST-04342,Female,No,No,Yes,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two Year,No,Electronic check,60.07,3126.88,Yes,0,Loyal (49m+),3,60.13230769230769,0,1,0,60.13
CUST-04343,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One Year,No,Bank transfer,94.7,4742.51,No,0,Loyal (49m+),2,94.8502,0,1,0,94.85
CUST-04344,Male,No,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,No,Credit card,88.84,3197.0,No,0,Established (25-48m),1,88.80555555555556,0,0,0,88.81
CUST-04345,Male,Yes,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,34.7,169.3,No,0,New (0-12m),0,33.86,0,0,0,33.86
CUST-04346,Female,No,Yes,No,33,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two Year,No,Credit card,80.99,2665.89,Yes,0,Established (25-48m),2,80.78454545454545,0,1,0,80.78
CUST-04347,Male,No,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank transfer,106.22660000000005,5866.56,No,0,Loyal (49m+),5,106.66472727272728,0,1,0,106.66
CUST-04348,Female,No,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-To-Month,No,Electronic check,101.42,2429.77,No,0,Mid-term (13-24m),3,101.24041666666666,0,1,0,101.24
CUST-04349,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,30.42,363.98,No,0,New (0-12m),0,30.331666666666667,0,0,0,30.33
CUST-04350,Male,No,No,Yes,62,Yes,No,DSL,No,No,Yes,No,No,No,One Year,Yes,Electronic check,61.98,3834.77,Yes,0,Loyal (49m+),1,61.851129032258065,0,0,0,61.85
CUST-04351,Female,No,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One Year,Yes,Mailed check,90.97,5917.76,Yes,0,Loyal (49m+),1,91.04246153846154,0,1,0,91.04
CUST-04352,Male,Yes,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,21.69,76.85,Yes,0,New (0-12m),0,19.2125,0,0,0,19.21
CUST-04353,Male,Yes,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,19.8858,198.89,Yes,0,New (0-12m),0,19.889,0,0,0,19.89
CUST-04354,Female,No,No,No,43,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Bank transfer,65.99,2833.7,No,0,Established (25-48m),2,65.89999999999999,0,0,0,65.9
CUST-04355,Male,No,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One Year,No,Mailed check,92.87,6312.34,No,0,Loyal (49m+),2,92.8285294117647,0,0,0,92.83
CUST-04356,Male,No,Yes,Yes,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-To-Month,No,Electronic check,67.29,60.71,Yes,0,New (0-12m),1,60.71,1,0,0,60.71
CUST-04357,Female,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One Year,Yes,Bank transfer,95.65,3739.71,No,0,Established (25-48m),2,95.89,0,0,0,95.89
CUST-04358,Female,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,No,Mailed check,91.78,3295.14,Yes,0,Established (25-48m),1,91.53166666666667,0,0,0,91.53
CUST-04359,Male,Yes,No,No,48,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-To-Month,No,Credit card,69.93,3352.3,No,0,Established (25-48m),2,69.83958333333334,0,1,0,69.84
CUST-04360,Male,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,32.65,1135.69,No,0,Established (25-48m),0,32.44828571428572,0,0,0,32.45
CUST-04361,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic check,79.96,5756.77,No,0,Loyal (49m+),4,79.9551388888889,0,1,0,79.96
CUST-04362,Male,Yes,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,36.13,2494.17,No,0,Loyal (49m+),0,36.14739130434783,0,0,0,36.15
CUST-04363,Male,Yes,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,32.83,1077.32,No,0,Established (25-48m),0,32.6460606060606,0,0,0,32.65
CUST-04364,Male,No,No,No,57,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic check,68.0,3879.11,No,0,Loyal (49m+),2,68.05456140350877,0,1,0,68.05
CUST-04365,Male,No,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two Year,Yes,Mailed check,92.77,3340.77,No,0,Established (25-48m),3,92.79916666666666,0,1,0,92.8
CUST-04366,Male,No,No,No,59,Yes,No,DSL,No,No,No,No,Yes,Yes,Two Year,Yes,Bank transfer,63.1,3729.74,No,0,Loyal (49m+),2,63.215932203389826,0,1,0,63.22
CUST-04367,Male,No,No,No,11,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic check,65.57,729.4,No,0,New (0-12m),4,66.30909090909091,0,1,0,66.31
CUST-04368,Male,No,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,36.87,1146.86,No,0,Established (25-48m),0,36.99548387096774,0,0,0,37.0
CUST-04369,Female,No,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Bank transfer,64.85,197.16,Yes,0,New (0-12m),2,65.72,1,1,0,65.72
CUST-04370,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank transfer,106.22660000000005,3411.39,No,0,Established (25-48m),4,106.6059375,0,1,0,106.61
CUST-04371,Female,No,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Credit card,34.49,1441.92,No,0,Established (25-48m),0,34.331428571428575,0,0,0,34.33
CUST-04372,Female,No,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Mailed check,71.78,581.9,No,0,New (0-12m),2,72.7375,0,0,0,72.74
CUST-04373,Female,No,No,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-To-Month,No,Mailed check,88.29,4411.7,Yes,0,Loyal (49m+),2,88.234,0,0,0,88.23
CUST-04374,Male,No,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed check,105.37,2005.86,No,0,Mid-term (13-24m),4,105.57157894736842,0,1,0,105.57
CUST-04375,Male,Yes,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two Year,No,Bank transfer,85.1,3232.61,No,0,Established (25-48m),0,85.06868421052631,0,0,0,85.07
CUST-04376,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Bank transfer,28.01,624.28,No,0,Mid-term (13-24m),0,28.376363636363635,0,0,0,28.38
CUST-04377,M,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One Year,No,Electronic check,93.69,3745.75,No,0,Established (25-48m),2,93.64375,0,1,0,93.64
CUST-04378,Female,No,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-To-Month,No,Electronic check,89.92,3867.76,Yes,0,Established (25-48m),2,89.94790697674419,0,0,0,89.95
CUST-04379,Male,No,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,31.36,1059.99,No,0,Established (25-48m),0,31.176176470588235,0,0,0,31.18
CUST-04380,Male,No,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,37.02,815.52,No,0,Mid-term (13-24m),0,37.06909090909091,0,0,0,37.07
CUST-04381,F,No,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Electronic check,81.18,4621.31,No,0,Loyal (49m+),2,81.07561403508772,0,1,0,81.08
CUST-04382,Male,No,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,One Year,No,Electronic check,83.97,3952.48,No,0,Established (25-48m),1,84.09531914893617,0,1,0,84.1
CUST-04383,Male,No,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One Year,Yes,Credit card,88.01,5013.92,No,0,Loyal (49m+),1,87.96350877192982,0,0,0,87.96
CUST-04384,Female,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Credit card,35.13,1965.77,No,0,Loyal (49m+),0,35.10303571428572,0,0,0,35.1
CUST-04385,Male,Yes,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic check,89.22,3393.17,Yes,0,Established (25-48m),1,89.29394736842106,0,0,0,89.29
CUST-04386,Male,Yes,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed check,85.32,2295.36,No,0,Established (25-48m),5,85.01333333333334,0,1,0,85.01
